order_id,retailer_id,product_id,quantity,price,order_ts
7259,413,1894,1,30.34,2024-10-20T04:09:16.820455
7259,413,1610,1,27.06,2024-10-20T04:09:16.820455
7260,409,1206,1,34.21,2024-10-31T12:11:44.820455
7261,426,1427,1,171.57,2024-11-23T05:41:07.820455
7262,31,1398,1,15.22,2024-11-08T05:05:52.820455
7263,192,267,1,122.23,2024-11-01T11:02:12.820455
7264,290,17,1,14.73,2025-01-09T02:21:54.820455
7265,17,88,1,43.08,2024-10-19T04:48:17.820455
7266,448,1773,1,20.12,2024-12-24T22:21:18.820455
7266,448,1379,1,20.4,2024-12-24T22:21:18.820455
7267,405,920,1,38.68,2025-01-25T06:03:51.820455
7268,252,590,1,16.7,2024-10-29T20:44:16.820455
7269,295,987,1,110.25,2024-11-23T22:35:54.820455
7270,325,1165,1,75.04,2025-02-28T12:53:25.820455
7270,325,75,2,5.0,2025-02-28T12:53:25.820455
7271,377,1186,1,70.29,2024-11-10T13:11:51.820455
7272,290,1417,1,34.66,2024-10-25T13:48:06.820455
7273,499,792,2,39.1,2024-10-28T06:46:25.820455
7274,400,441,1,45.03,2025-02-09T14:32:12.820455
7275,273,1754,1,7.66,2024-12-21T16:12:27.820455
7276,409,1407,1,10.62,2024-12-31T05:08:34.820455
7276,409,1244,1,14.71,2024-12-31T05:08:34.820455
7276,409,499,1,16.44,2024-12-31T05:08:34.820455
7277,434,615,1,234.3,2024-09-30T13:38:27.820455
7277,434,1294,1,64.77,2024-09-30T13:38:27.820455
7278,294,1729,1,44.43,2024-12-31T03:30:09.820455
7279,313,23,1,34.95,2024-11-22T10:07:08.820455
7280,98,201,1,44.09,2024-11-03T13:06:28.820455
7281,393,752,2,11.23,2024-11-16T02:08:14.820455
7282,419,492,1,108.2,2024-11-19T20:31:38.820455
7283,239,628,1,29.95,2024-11-03T02:52:40.820455
7284,456,478,1,42.48,2024-12-11T15:59:18.820455
7285,334,1354,1,60.78,2024-10-03T22:28:39.820455
7286,38,1810,1,67.76,2024-12-09T17:03:41.820455
7287,332,1049,1,107.9,2025-01-19T07:23:24.820455
7288,174,1797,1,25.66,2025-03-23T02:58:41.820455
7289,271,336,1,29.44,2024-12-07T02:11:24.820455
7290,456,482,1,15.42,2024-10-09T11:13:44.820455
7291,206,1892,1,33.29,2024-10-24T07:22:21.820455
7291,206,98,1,40.81,2024-10-24T07:22:21.820455
7292,151,240,1,65.49,2025-03-07T10:40:41.820455
7293,320,848,1,236.1,2024-11-06T00:38:40.820455
7294,10,220,1,35.36,2025-01-24T10:45:28.820455
7295,116,201,1,44.09,2024-10-14T22:11:04.820455
7296,219,1122,1,85.59,2024-12-13T15:55:34.820455
7297,133,153,1,19.22,2024-10-28T18:33:43.820455
7298,300,253,1,180.86,2024-10-30T22:20:19.820455
7298,300,1203,1,36.52,2024-10-30T22:20:19.820455
7299,273,1,1,49.27,2025-04-07T03:06:47.820455
7300,335,1143,1,29.37,2025-05-21T17:44:26.820455
7300,335,1537,1,49.94,2025-05-21T17:44:26.820455
7300,335,583,1,54.94,2025-05-21T17:44:26.820455
7301,395,1631,2,48.8,2024-10-22T07:21:41.820455
7302,474,1691,2,52.95,2024-10-03T23:21:33.820455
7302,474,132,1,34.98,2024-10-03T23:21:33.820455
7303,458,999,1,20.97,2024-11-07T07:26:58.820455
7303,458,1159,1,72.63,2024-11-07T07:26:58.820455
7304,79,750,1,10.75,2024-10-16T17:19:21.820455
7305,396,596,1,22.02,2024-11-21T15:50:44.820455
7305,396,1800,1,33.68,2024-11-21T15:50:44.820455
7306,106,1487,1,10.65,2024-09-27T21:40:42.820455
7306,106,1002,1,69.39,2024-09-27T21:40:42.820455
7306,106,14,1,7.17,2024-09-27T21:40:42.820455
7307,93,669,1,5.0,2024-12-19T14:07:13.820455
7307,93,175,1,41.32,2024-12-19T14:07:13.820455
7308,14,1832,1,39.91,2025-01-24T05:52:05.820455
7309,309,121,1,62.35,2024-10-19T11:53:00.820455
7310,400,1064,1,8.23,2024-10-13T15:04:57.820455
7311,277,1108,1,14.26,2024-11-12T23:08:10.820455
7311,277,274,1,33.39,2024-11-12T23:08:10.820455
7311,277,1822,1,35.22,2024-11-12T23:08:10.820455
7312,489,1195,1,9.26,2024-11-10T12:58:07.820455
7313,168,761,1,20.89,2025-03-10T21:55:40.820455
7314,476,1479,1,16.28,2024-11-22T18:49:29.820455
7314,476,196,1,45.07,2024-11-22T18:49:29.820455
7315,337,1794,1,56.66,2024-12-03T18:02:57.820455
7316,104,1366,2,29.17,2024-10-02T21:28:34.820455
7317,84,1086,1,46.71,2024-09-30T01:53:40.820455
7317,84,1040,1,76.53,2024-09-30T01:53:40.820455
7318,139,24,1,10.59,2024-11-10T18:55:46.820455
7319,480,1927,1,5.0,2024-10-11T18:21:22.820455
7319,480,606,1,148.63,2024-10-11T18:21:22.820455
7319,480,766,1,18.87,2024-10-11T18:21:22.820455
7320,396,785,1,51.82,2024-10-22T23:23:04.820455
7320,396,697,1,42.99,2024-10-22T23:23:04.820455
7320,396,601,1,60.68,2024-10-22T23:23:04.820455
7321,14,1090,1,28.3,2024-12-08T15:26:46.820455
7322,450,982,2,46.54,2024-11-02T02:27:13.820455
7322,450,1514,1,7.44,2024-11-02T02:27:13.820455
7323,64,1929,1,79.9,2024-10-20T00:06:15.820455
7324,14,590,1,16.7,2025-02-20T02:36:38.820455
7325,445,1553,1,16.41,2024-11-28T18:02:28.820455
7326,195,1044,1,32.11,2024-11-26T12:14:19.820455
7327,229,1442,1,84.67,2024-10-06T02:24:50.820455
7328,205,1896,2,24.63,2025-02-22T17:40:44.820455
7328,205,816,1,10.09,2025-02-22T17:40:44.820455
7328,205,1075,1,73.48,2025-02-22T17:40:44.820455
7329,106,1464,1,16.77,2025-01-31T00:18:02.820455
7330,303,124,1,10.79,2025-01-13T14:59:07.820455
7331,48,505,1,19.68,2024-10-06T16:49:19.820455
7332,260,1686,1,85.64,2024-10-19T07:30:08.820455
7333,371,113,1,34.75,2024-11-10T05:15:07.820455
7333,371,1987,1,59.15,2024-11-10T05:15:07.820455
7334,63,897,2,28.97,2024-11-18T16:22:38.820455
7335,388,244,1,66.19,2024-11-17T18:04:46.820455
7335,388,448,1,15.61,2024-11-17T18:04:46.820455
7336,62,930,1,31.42,2024-12-02T04:15:17.820455
7337,380,968,1,139.88,2024-10-27T08:28:07.820455
7337,380,1053,1,49.17,2024-10-27T08:28:07.820455
7338,184,647,1,5.0,2024-10-16T21:59:03.820455
7339,213,1511,1,13.29,2024-12-30T17:24:01.820455
7340,108,969,1,32.07,2024-10-09T13:45:09.820455
7340,108,428,1,57.33,2024-10-09T13:45:09.820455
7340,108,147,1,12.31,2024-10-09T13:45:09.820455
7341,410,609,1,7.98,2024-10-07T04:54:10.820455
7341,410,57,1,16.92,2024-10-07T04:54:10.820455
7342,185,1545,1,20.46,2024-10-11T03:50:58.820455
7342,185,1115,1,37.35,2024-10-11T03:50:58.820455
7343,131,618,1,59.18,2024-11-12T04:58:09.820455
7343,131,1031,1,26.95,2024-11-12T04:58:09.820455
7344,58,947,1,9.77,2024-11-04T03:05:02.820455
7344,58,277,1,38.83,2024-11-04T03:05:02.820455
7345,9,1715,1,21.58,2024-12-18T10:42:40.820455
7345,9,339,1,46.08,2024-12-18T10:42:40.820455
7345,9,1015,1,132.79,2024-12-18T10:42:40.820455
7346,195,1362,1,52.64,2024-10-15T01:44:21.820455
7346,195,237,1,6.55,2024-10-15T01:44:21.820455
7347,205,272,1,10.5,2024-12-15T14:05:24.820455
7347,205,67,1,31.26,2024-12-15T14:05:24.820455
7348,182,451,1,31.5,2025-04-10T23:34:06.820455
7348,182,421,1,172.19,2025-04-10T23:34:06.820455
7349,485,1550,1,88.37,2024-11-14T21:43:58.820455
7350,429,1700,2,38.23,2024-10-01T12:49:28.820455
7351,223,1857,1,100.88,2024-11-05T10:11:08.820455
7352,154,1413,1,47.69,2024-10-04T18:47:51.820455
7353,360,1051,1,20.08,2024-09-29T13:31:18.820455
7354,334,239,1,19.5,2025-06-01T09:52:44.820455
7355,415,450,1,14.19,2024-10-05T00:38:05.820455
7355,415,1656,2,26.15,2024-10-05T00:38:05.820455
7355,415,13,1,40.19,2024-10-05T00:38:05.820455
7356,449,1322,1,50.59,2024-10-15T03:36:31.820455
7357,9,1965,1,51.65,2024-10-12T20:26:56.820455
7358,374,1627,2,23.15,2024-10-29T10:00:59.820455
7359,460,1478,1,46.32,2025-01-24T22:13:00.820455
7360,24,811,1,28.52,2024-10-12T15:34:15.820455
7360,24,234,1,19.66,2024-10-12T15:34:15.820455
7361,434,419,2,85.07,2025-01-02T19:30:45.820455
7362,91,538,1,24.35,2025-03-10T07:00:09.820455
7363,5,1714,1,65.23,2024-10-17T15:06:19.820455
7364,266,1603,1,19.75,2024-11-17T16:07:04.820455
7365,72,343,1,40.28,2024-12-06T03:33:08.820455
7365,72,1879,1,8.61,2024-12-06T03:33:08.820455
7366,391,1925,1,174.04,2025-07-08T11:51:59.820455
7367,32,1949,2,81.52,2024-11-29T08:09:14.820455
7368,411,461,1,159.46,2024-10-10T18:05:11.820455
7368,411,1214,2,67.76,2024-10-10T18:05:11.820455
7368,411,127,1,14.99,2024-10-10T18:05:11.820455
7369,444,307,1,92.03,2024-11-05T21:07:04.820455
7369,444,1117,1,226.5,2024-11-05T21:07:04.820455
7370,191,1662,1,30.13,2024-10-28T08:55:53.820455
7371,213,1899,1,51.87,2024-10-11T16:10:50.820455
7372,215,305,1,32.57,2024-10-06T16:43:28.820455
7373,90,1827,1,13.84,2025-01-25T05:19:42.820455
7374,495,1796,1,18.15,2024-11-02T15:57:30.820455
7375,380,1677,1,87.68,2025-01-20T17:03:33.820455
7375,380,1382,1,22.41,2025-01-20T17:03:33.820455
7375,380,172,1,17.24,2025-01-20T17:03:33.820455
7376,187,1525,1,24.59,2024-11-21T14:25:47.820455
7377,403,282,1,56.24,2024-11-03T16:21:31.820455
7378,16,787,1,64.53,2024-11-01T04:33:44.820455
7379,105,141,1,39.72,2024-12-23T21:35:25.820455
7380,207,1673,1,24.21,2024-10-26T09:12:49.820455
7381,192,1209,1,10.78,2024-10-26T20:06:06.820455
7382,319,1007,1,67.77,2024-11-30T22:08:12.820455
7383,15,878,1,39.61,2024-10-24T11:23:14.820455
7384,170,935,1,47.09,2024-10-31T11:29:04.820455
7384,170,1835,1,20.29,2024-10-31T11:29:04.820455
7385,456,919,1,23.17,2024-10-18T03:34:38.820455
7386,18,1334,1,109.13,2024-10-13T15:42:08.820455
7386,18,1622,1,10.48,2024-10-13T15:42:08.820455
7386,18,1593,1,46.96,2024-10-13T15:42:08.820455
7387,468,106,1,45.75,2024-11-01T01:17:21.820455
7387,468,1513,1,18.66,2024-11-01T01:17:21.820455
7388,24,1439,1,49.05,2024-11-20T06:05:19.820455
7389,194,1267,1,30.3,2024-11-15T08:14:16.820455
7389,194,1794,1,56.66,2024-11-15T08:14:16.820455
7389,194,1809,1,9.35,2024-11-15T08:14:16.820455
7390,370,361,1,50.17,2024-11-18T05:34:08.820455
7391,87,1586,1,57.66,2024-10-09T16:12:20.820455
7391,87,1317,2,14.12,2024-10-09T16:12:20.820455
7391,87,1452,1,129.25,2024-10-09T16:12:20.820455
7392,52,850,1,21.65,2024-10-01T10:59:27.820455
7393,179,961,1,55.38,2024-10-03T18:33:18.820455
7393,179,1451,1,42.4,2024-10-03T18:33:18.820455
7394,48,1012,1,38.79,2024-10-18T01:44:03.820455
7395,34,1559,1,109.31,2024-10-02T14:32:22.820455
7396,496,443,1,6.33,2024-10-05T03:45:58.820455
7397,238,1765,1,27.2,2024-12-31T01:33:33.820455
7397,238,235,1,184.04,2024-12-31T01:33:33.820455
7398,439,387,1,43.53,2024-10-31T05:59:18.820455
7398,439,508,1,16.59,2024-10-31T05:59:18.820455
7398,439,1467,1,125.95,2024-10-31T05:59:18.820455
7399,226,168,1,151.02,2024-11-18T15:20:25.820455
7400,439,609,1,7.98,2025-03-26T08:24:40.820455
7400,439,1410,1,27.09,2025-03-26T08:24:40.820455
7400,439,342,1,40.24,2025-03-26T08:24:40.820455
7401,415,1766,1,16.87,2024-10-27T09:38:02.820455
7401,415,143,1,9.15,2024-10-27T09:38:02.820455
7402,1,1289,1,13.7,2025-05-15T21:47:08.820455
7402,1,1187,3,15.09,2025-05-15T21:47:08.820455
7403,244,1290,1,5.92,2024-11-12T03:32:25.820455
7404,461,208,1,49.95,2024-12-24T19:47:56.820455
7405,66,304,1,53.96,2024-10-03T22:12:09.820455
7406,337,1718,1,38.57,2024-10-20T06:06:26.820455
7407,188,1044,1,32.11,2024-10-08T08:47:16.820455
7408,343,1287,1,7.62,2025-04-08T13:57:24.820455
7409,245,1339,1,24.28,2024-10-12T04:23:21.820455
7410,384,1806,1,9.32,2024-10-19T07:14:42.820455
7411,101,1356,1,5.0,2025-02-27T15:01:42.820455
7411,101,1132,1,46.41,2025-02-27T15:01:42.820455
7412,113,1190,1,15.26,2024-10-04T05:11:16.820455
7413,67,1313,1,100.7,2024-11-03T15:38:19.820455
7414,116,203,2,78.76,2024-11-27T13:26:21.820455
7415,381,147,1,12.31,2024-10-01T13:53:53.820455
7416,368,1523,1,27.63,2024-11-01T01:09:00.820455
7416,368,1730,1,144.11,2024-11-01T01:09:00.820455
7417,145,1698,2,19.26,2024-10-16T08:50:20.820455
7418,54,705,1,9.53,2024-10-11T19:32:28.820455
7418,54,1953,1,16.05,2024-10-11T19:32:28.820455
7419,116,331,1,32.79,2024-10-31T19:34:24.820455
7420,95,1800,1,33.68,2024-12-27T21:24:35.820455
7420,95,560,1,23.65,2024-12-27T21:24:35.820455
7421,169,137,1,17.7,2025-01-13T03:16:23.820455
7422,343,735,1,75.44,2024-11-09T07:57:24.820455
7422,343,1709,1,29.78,2024-11-09T07:57:24.820455
7423,267,87,1,68.88,2024-12-09T05:16:00.820455
7424,296,1208,1,19.49,2024-09-27T20:09:29.820455
7425,390,797,1,32.08,2024-09-29T15:14:32.820455
7425,390,1936,1,9.95,2024-09-29T15:14:32.820455
7426,168,1115,1,37.35,2025-04-25T01:48:44.820455
7427,192,1672,1,24.69,2024-11-30T15:44:03.820455
7427,192,1205,1,34.44,2024-11-30T15:44:03.820455
7428,297,1030,1,14.61,2024-10-01T11:41:34.820455
7429,383,162,1,62.16,2024-10-23T00:27:55.820455
7430,324,724,1,60.02,2024-11-30T12:11:42.820455
7430,324,1312,1,63.7,2024-11-30T12:11:42.820455
7431,407,632,1,112.58,2024-10-27T17:39:07.820455
7432,94,1264,1,15.85,2024-11-22T10:58:06.820455
7432,94,1218,1,41.4,2024-11-22T10:58:06.820455
7432,94,373,2,105.73,2024-11-22T10:58:06.820455
7433,74,414,1,92.03,2024-11-16T09:33:11.820455
7433,74,1666,1,32.52,2024-11-16T09:33:11.820455
7434,18,1469,1,12.72,2024-10-21T19:06:21.820455
7435,83,1632,1,16.83,2024-11-20T00:53:33.820455
7436,166,1448,1,52.94,2024-10-09T10:52:24.820455
7437,293,752,1,11.23,2024-09-30T03:57:05.820455
7438,248,1367,1,32.4,2024-10-27T22:58:04.820455
7439,97,1702,2,48.98,2024-12-13T09:20:15.820455
7439,97,691,1,24.81,2024-12-13T09:20:15.820455
7439,97,976,1,7.3,2024-12-13T09:20:15.820455
7440,446,82,1,44.07,2024-10-07T07:27:43.820455
7440,446,644,1,9.95,2024-10-07T07:27:43.820455
7441,208,1085,1,44.95,2024-11-27T02:54:27.820455
7442,110,294,2,65.35,2024-12-31T02:56:49.820455
7443,319,1956,1,99.44,2024-10-24T20:00:55.820455
7444,280,977,1,23.06,2024-11-25T02:27:42.820455
7444,280,1684,1,42.93,2024-11-25T02:27:42.820455
7445,61,470,1,20.89,2024-10-10T20:36:58.820455
7446,336,246,1,25.34,2024-10-02T05:10:44.820455
7447,474,1766,1,16.87,2024-10-29T22:43:46.820455
7448,173,1861,1,29.74,2024-11-08T17:13:50.820455
7449,131,216,1,60.77,2024-11-18T22:51:42.820455
7450,414,1931,1,12.38,2024-11-08T04:11:27.820455
7451,396,1178,3,30.61,2024-10-12T06:25:54.820455
7451,396,827,1,117.17,2024-10-12T06:25:54.820455
7452,234,1208,1,19.49,2025-08-26T13:57:37.820455
7453,343,1021,1,50.31,2024-10-11T22:54:44.820455
7453,343,606,1,148.63,2024-10-11T22:54:44.820455
7454,391,1902,1,25.35,2024-10-15T05:20:44.820455
7455,135,14,2,7.17,2024-12-08T12:44:41.820455
7456,401,1302,3,73.23,2024-10-27T23:45:05.820455
7457,219,556,1,23.82,2025-01-21T09:49:55.820455
7458,14,1873,1,25.88,2024-10-18T06:13:42.820455
7459,65,1507,1,57.81,2024-10-09T13:53:26.820455
7460,117,97,2,41.97,2024-10-26T03:06:05.820455
7460,117,1743,1,35.02,2024-10-26T03:06:05.820455
7461,425,474,1,98.84,2024-11-11T14:29:35.820455
7462,62,798,1,57.12,2025-02-24T06:29:19.820455
7462,62,1651,1,52.65,2025-02-24T06:29:19.820455
7463,365,763,2,256.74,2024-10-07T21:12:48.820455
7464,65,322,1,53.31,2025-02-09T23:06:12.820455
7465,158,1944,1,25.16,2024-10-23T02:55:27.820455
7466,224,380,1,17.35,2024-10-14T06:35:30.820455
7466,224,1011,1,95.0,2024-10-14T06:35:30.820455
7467,482,130,1,22.14,2024-10-08T13:28:03.820455
7468,495,193,1,39.3,2024-09-30T04:49:24.820455
7469,94,1383,1,186.02,2024-09-28T00:55:17.820455
7470,420,1628,1,92.28,2024-10-22T05:02:54.820455
7470,420,447,1,44.4,2024-10-22T05:02:54.820455
7471,100,225,1,22.7,2024-10-10T15:36:23.820455
7472,431,1796,1,18.15,2024-10-21T18:31:28.820455
7473,398,1345,1,70.78,2024-12-23T11:03:20.820455
7474,102,1862,1,63.35,2024-10-16T23:20:00.820455
7475,270,1343,1,46.97,2024-11-13T08:19:34.820455
7476,400,139,1,63.49,2024-09-27T15:58:21.820455
7477,289,1689,1,41.54,2024-10-12T05:45:50.820455
7478,269,475,1,123.47,2024-11-24T12:09:28.820455
7479,410,1809,1,9.35,2024-11-13T05:51:30.820455
7480,186,159,1,12.77,2025-01-16T06:05:16.820455
7480,186,1946,1,24.64,2025-01-16T06:05:16.820455
7480,186,153,1,19.22,2025-01-16T06:05:16.820455
7481,118,1986,1,49.92,2024-10-26T05:46:31.820455
7481,118,519,3,35.85,2024-10-26T05:46:31.820455
7482,86,1822,1,35.22,2024-11-20T00:04:51.820455
7483,82,1988,2,50.05,2024-12-28T14:05:34.820455
7484,349,1238,1,21.27,2024-12-05T16:28:39.820455
7484,349,1565,1,59.71,2024-12-05T16:28:39.820455
7485,326,989,2,27.75,2024-10-08T09:32:29.820455
7486,440,1466,1,53.03,2024-10-25T08:57:15.820455
7487,116,1150,1,16.82,2024-10-17T15:58:58.820455
7488,277,1881,1,71.66,2024-10-05T08:38:39.820455
7489,218,537,2,16.64,2024-11-12T17:48:31.820455
7489,218,731,1,38.73,2024-11-12T17:48:31.820455
7490,143,439,1,8.48,2024-10-01T12:13:40.820455
7491,492,1564,1,67.17,2024-12-16T01:02:32.820455
7492,152,1844,1,35.67,2024-10-24T00:38:17.820455
7493,462,1899,1,51.87,2024-10-02T05:26:35.820455
7494,498,218,1,27.4,2024-12-15T01:47:04.820455
7494,498,991,1,39.12,2024-12-15T01:47:04.820455
7495,458,675,1,10.74,2024-11-05T03:47:50.820455
7496,240,1419,1,112.48,2024-11-24T22:10:03.820455
7496,240,1076,1,22.31,2024-11-24T22:10:03.820455
7497,70,1340,1,37.95,2024-10-08T21:22:09.820455
7497,70,1237,2,126.74,2024-10-08T21:22:09.820455
7498,1,1351,1,12.99,2025-01-17T13:10:22.820455
7499,129,1588,1,24.69,2025-01-28T06:40:53.820455
7500,343,645,1,27.21,2024-10-15T21:47:31.820455
7501,107,1573,1,41.88,2024-10-01T08:46:11.820455
7502,305,1508,1,71.11,2025-04-23T12:52:46.820455
7503,31,886,1,145.09,2024-10-02T01:23:17.820455
7503,31,845,1,37.83,2024-10-02T01:23:17.820455
7504,72,1579,1,18.4,2024-09-29T15:40:56.820455
7505,247,504,1,51.95,2025-01-14T16:16:53.820455
7506,392,761,1,20.89,2024-12-18T19:16:29.820455
7507,201,379,1,190.92,2025-05-30T16:15:07.820455
7508,331,624,1,97.16,2025-03-28T01:42:09.820455
7509,201,1584,2,34.79,2024-12-06T07:58:47.820455
7509,201,1145,1,28.83,2024-12-06T07:58:47.820455
7510,100,541,1,64.62,2024-10-02T19:29:49.820455
7510,100,370,1,17.84,2024-10-02T19:29:49.820455
7511,428,143,1,9.15,2024-12-09T23:12:17.820455
7511,428,712,1,30.65,2024-12-09T23:12:17.820455
7512,37,423,1,27.14,2024-11-21T18:41:11.820455
7513,494,1937,1,40.57,2024-10-21T20:30:13.820455
7514,72,1316,1,11.59,2024-11-20T01:03:46.820455
7514,72,1246,2,12.44,2024-11-20T01:03:46.820455
7514,72,1354,1,60.78,2024-11-20T01:03:46.820455
7515,64,1142,1,99.54,2025-02-03T07:46:47.820455
7516,484,75,1,5.0,2024-10-30T15:58:31.820455
7517,106,534,1,12.57,2024-12-17T02:35:23.820455
7518,73,176,1,64.18,2024-11-28T20:28:35.820455
7518,73,676,1,17.77,2024-11-28T20:28:35.820455
7519,390,1025,1,131.9,2025-03-04T22:22:11.820455
7519,390,907,1,11.16,2025-03-04T22:22:11.820455
7520,6,1674,1,15.83,2024-10-04T09:37:49.820455
7521,61,1007,1,67.77,2024-10-05T05:24:07.820455
7521,61,1843,1,21.35,2024-10-05T05:24:07.820455
7522,160,1122,1,85.59,2024-12-09T05:32:02.820455
7523,53,360,1,17.09,2024-12-22T09:19:53.820455
7524,307,683,1,21.77,2024-11-12T03:35:58.820455
7525,119,1460,1,56.74,2025-05-02T02:24:14.820455
7526,153,1717,2,43.19,2024-12-11T14:59:35.820455
7526,153,413,1,9.71,2024-12-11T14:59:35.820455
7527,278,1057,1,32.45,2024-12-29T08:39:27.820455
7528,233,419,1,85.07,2024-10-14T16:02:31.820455
7529,37,1221,1,12.81,2024-10-26T22:52:33.820455
7530,449,1942,1,24.21,2024-12-03T20:21:14.820455
7531,487,1923,1,14.04,2024-10-29T11:56:19.820455
7532,196,705,1,9.53,2024-12-26T19:44:51.820455
7532,196,1486,1,69.83,2024-12-26T19:44:51.820455
7533,58,736,1,48.33,2024-10-27T09:16:17.820455
7534,239,515,1,20.88,2024-11-26T01:57:13.820455
7535,300,1980,1,45.86,2024-10-21T16:34:48.820455
7536,449,54,1,54.02,2024-12-05T04:11:20.820455
7536,449,212,1,82.14,2024-12-05T04:11:20.820455
7537,389,262,1,31.58,2024-10-18T21:02:44.820455
7538,116,1546,1,48.18,2024-12-24T05:28:58.820455
7539,53,1488,1,8.1,2024-10-08T13:40:18.820455
7539,53,395,1,85.08,2024-10-08T13:40:18.820455
7539,53,1341,1,37.65,2024-10-08T13:40:18.820455
7540,375,1144,1,36.62,2024-10-01T08:24:46.820455
7540,375,1033,2,45.58,2024-10-01T08:24:46.820455
7540,375,1914,1,49.44,2024-10-01T08:24:46.820455
7541,492,1280,1,25.86,2025-01-28T08:15:27.820455
7541,492,1441,1,56.28,2025-01-28T08:15:27.820455
7542,443,647,1,5.0,2025-02-10T23:38:49.820455
7543,124,15,1,8.33,2024-11-25T04:27:08.820455
7544,429,1969,1,28.33,2024-10-07T02:11:34.820455
7545,216,673,1,25.17,2024-10-24T12:30:34.820455
7546,327,1798,1,17.52,2024-10-05T14:16:36.820455
7547,443,163,1,83.67,2024-11-03T20:38:55.820455
7548,432,1856,1,19.37,2024-12-19T20:29:27.820455
7549,464,1741,1,30.46,2024-10-25T19:36:35.820455
7550,328,777,1,18.51,2024-12-11T04:56:10.820455
7551,169,717,3,36.28,2024-12-03T01:43:32.820455
7552,342,1504,1,33.03,2024-10-14T19:35:40.820455
7553,183,1992,1,60.55,2025-04-10T13:28:20.820455
7553,183,823,1,208.33,2025-04-10T13:28:20.820455
7554,7,707,1,11.89,2025-01-26T14:07:44.820455
7555,366,759,1,16.67,2024-11-15T04:07:30.820455
7556,125,1269,3,18.39,2025-01-17T07:46:28.820455
7557,254,1014,1,19.08,2024-12-16T18:30:26.820455
7558,303,25,1,21.42,2024-11-20T02:14:23.820455
7559,341,1889,1,22.67,2024-12-23T20:07:21.820455
7560,54,1748,1,49.45,2024-10-26T04:12:34.820455
7561,288,268,1,10.55,2024-12-21T08:32:02.820455
7562,429,1366,1,29.17,2024-12-06T07:02:25.820455
7563,193,1691,1,52.95,2024-12-21T08:32:00.820455
7563,193,192,1,65.7,2024-12-21T08:32:00.820455
7564,266,870,1,165.37,2025-03-20T00:22:35.820455
7565,22,763,1,256.74,2025-01-22T08:21:10.820455
7566,56,490,1,67.04,2025-01-21T07:56:26.820455
7567,430,973,1,64.88,2024-10-26T09:50:46.820455
7568,489,492,1,108.2,2024-10-18T14:02:09.820455
7569,295,1168,1,51.99,2024-12-16T13:54:09.820455
7569,295,700,1,28.56,2024-12-16T13:54:09.820455
7569,295,1919,1,28.95,2024-12-16T13:54:09.820455
7570,61,707,1,11.89,2024-12-16T19:08:04.820455
7571,185,344,2,22.07,2024-12-08T07:34:06.820455
7572,345,964,1,58.39,2024-10-23T08:25:51.820455
7572,345,107,1,149.75,2024-10-23T08:25:51.820455
7573,216,1699,1,49.96,2024-10-28T00:46:57.820455
7573,216,1677,1,87.68,2024-10-28T00:46:57.820455
7574,368,1915,1,7.84,2024-10-12T11:53:54.820455
7575,178,1599,1,33.67,2025-01-11T10:00:24.820455
7576,404,1654,1,24.96,2024-09-30T02:28:32.820455
7577,437,1618,1,18.15,2024-09-28T03:13:19.820455
7578,294,574,1,27.79,2024-12-21T05:28:48.820455
7579,20,1665,1,93.47,2024-12-02T00:57:46.820455
7580,417,93,1,18.88,2024-10-11T09:18:57.820455
7580,417,328,1,62.39,2024-10-11T09:18:57.820455
7580,417,674,1,24.6,2024-10-11T09:18:57.820455
7581,382,1354,1,60.78,2024-10-02T02:10:05.820455
7582,343,1197,1,32.6,2024-11-26T11:22:49.820455
7583,111,1491,1,21.3,2025-06-24T07:05:17.820455
7583,111,104,1,17.43,2025-06-24T07:05:17.820455
7584,93,1009,1,76.68,2025-04-14T11:19:33.820455
7585,323,509,1,34.43,2024-11-24T22:25:26.820455
7586,51,1558,2,17.42,2024-10-24T21:05:18.820455
7587,472,744,1,33.81,2024-10-13T01:27:09.820455
7588,411,1199,1,39.61,2025-01-08T11:28:48.820455
7589,374,616,1,36.72,2024-12-07T03:04:19.820455
7589,374,410,1,49.98,2024-12-07T03:04:19.820455
7589,374,1342,1,33.2,2024-12-07T03:04:19.820455
7590,435,149,1,50.28,2025-05-10T19:40:37.820455
7591,184,1106,1,14.41,2024-11-26T22:58:24.820455
7591,184,1713,1,5.82,2024-11-26T22:58:24.820455
7592,181,1090,2,28.3,2024-11-30T19:30:06.820455
7593,142,1522,1,52.76,2024-12-01T02:41:08.820455
7594,402,986,1,13.11,2024-10-20T12:11:14.820455
7595,167,582,1,23.75,2024-10-06T03:07:46.820455
7596,358,942,1,66.55,2024-10-09T09:33:34.820455
7596,358,254,1,75.64,2024-10-09T09:33:34.820455
7597,135,474,1,98.84,2024-12-17T16:17:38.820455
7597,135,1867,1,75.64,2024-12-17T16:17:38.820455
7598,108,1011,1,95.0,2025-02-27T06:46:49.820455
7599,395,342,1,40.24,2024-12-12T06:22:21.820455
7599,395,994,1,19.19,2024-12-12T06:22:21.820455
7599,395,1222,1,42.43,2024-12-12T06:22:21.820455
7600,332,1664,1,20.36,2024-09-27T22:09:58.820455
7601,380,1646,1,46.65,2024-10-14T01:03:30.820455
7602,386,1668,1,22.11,2024-10-09T23:08:12.820455
7603,400,1272,1,53.91,2024-10-20T16:42:40.820455
